"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000186480",4612.05451778405,0.848179786249177,0.0403446070741457,6.39488587531255e-99,9.10980560601342e-96
"ENSG00000186493",461.751123032958,-0.00850772908214673,0.0614910883216495,0.825606388315272,0.926272793362949
"ENSG00000186496",281.835981819072,-0.0102016317313291,0.0654823915099439,0.793977435317079,0.9103257346218
"ENSG00000186501",3662.78287957391,-0.0587344052894939,0.0366645090962508,0.0574937875434732,0.183937862557416
"ENSG00000186522",1847.90966214062,-0.0233755006727418,0.0391795137202439,0.46888343334592,0.698621603169209
"ENSG00000186523",903.731595763276,-0.0398929801107149,0.0517883797319696,0.285645551489907,0.52699338872923
"ENSG00000186526",8.23258743002058,-0.0467312094646723,0.168492226101135,0.101300352883947,NA
"ENSG00000186532",1564.11382533019,-0.0193319566860154,0.0449449034074819,0.578431941474245,0.780507063024319
"ENSG00000186564",17.724986949805,-0.0118172202376471,0.11649441600471,0.688017304162893,NA
"ENSG00000186566",2565.39544723311,0.000908317721651769,0.0420439788272078,0.978417107768044,0.991947666463624
"ENSG00000186567",86.7864535303785,0.0470002987479935,0.0998606455079918,0.263226876954717,0.501369291586291
"ENSG00000186575",8532.20099696185,-0.0460887377531773,0.0370530983326139,0.139104496922225,0.335142599442078
"ENSG00000186577",1306.19190455776,0.0906046198425645,0.0562191879755677,0.0243243248634705,0.0989602492969376
"ENSG00000186591",8753.91552233694,0.0484014685769205,0.0297869585373813,0.0689593697674856,0.208971828322665
"ENSG00000186594",172.365162408389,0.202043843156445,0.165406449734277,0.00525117262576448,0.0302410419131677
"ENSG00000186615",421.630360580094,0.013674317603009,0.0610815558395961,0.723593646704219,0.87207567679801
"ENSG00000186625",1339.91558177158,-0.0890803660046992,0.0504420157885365,0.0185932295568579,0.080752745885799
"ENSG00000186635",3969.36857925863,0.0913689964395358,0.0347780797141356,0.0020863155650897,0.0143074682297399
"ENSG00000186638",977.242290949757,-0.182558820039769,0.0770520971159254,0.000726839686070267,0.00590133568949279
"ENSG00000186642",21.8576637015007,-0.00494755168644479,0.111175783652439,0.871878692893904,NA
"ENSG00000186648",26.1698908035116,0.106505806014147,0.198624081506254,0.0294605947249943,NA
"ENSG00000186654",1454.98649619017,-0.0653122451835193,0.052756283722732,0.0879298273747423,0.247016922725388
"ENSG00000186660",9993.23144204902,-0.0187004612135879,0.0332284616859351,0.518111585318846,0.737202264773116
"ENSG00000186665",296.964251811383,0.0380410201047208,0.0702725976887513,0.353592371469808,0.596168760590907
"ENSG00000186666",1389.32700015299,0.00852971530847883,0.0436271761625184,0.803257570035825,0.915221851411429
"ENSG00000186687",6508.3258750159,-0.0138315884987998,0.0344137208816127,0.640988508885331,0.824789779457475
"ENSG00000186704",15.815994315332,0.0832510281372365,0.211637711134638,0.031899582166533,NA
"ENSG00000186710",14.0080351369836,-0.0331524478668817,0.139885755546217,0.249149783750556,NA
"ENSG00000186716",5283.21520017951,0.053263187228097,0.0331545332132077,0.0646403754631365,0.199943680123835
"ENSG00000186765",38.4856994120889,0.00849264453879535,0.101542064235494,0.806048959130017,0.916336853566988
"ENSG00000186767",3680.88196120481,-0.0164156637102908,0.0457719474791346,0.639816715278658,0.823823165851814
"ENSG00000186787",781.92123961244,0.00119902309091425,0.0502322676018447,0.973733409585157,0.991023655860756
"ENSG00000186792",1641.25935834265,0.108734631927131,0.0576537663186541,0.0086343521907384,0.0446093962508641
"ENSG00000186806",408.971380133651,0.116196141168634,0.0852365288500019,0.0219838779833476,0.0918143304901536
"ENSG00000186812",1747.17771720173,0.025796666749065,0.0397179895936561,0.427959169310776,0.666062333610845
"ENSG00000186814",838.407393486573,0.158258902701399,0.0714379816040153,0.00147812807242073,0.0107481516913377
"ENSG00000186815",1877.71526256972,0.135151031712974,0.0581890148235873,0.00156131247105822,0.0112589813260388
"ENSG00000186834",4319.14572695447,-0.0203307699768759,0.0313909595037725,0.463885982293564,0.69494200215489
"ENSG00000186847",148.979542654415,-0.272789466051163,0.18555352216947,0.00143121516967747,0.0104555439202079
"ENSG00000186854",10.0613618058986,-0.00389385555252198,0.12473337751331,0.875254440324588,NA
"ENSG00000186862",61.2308969932371,0.0257586775332183,0.0971909122312426,0.500671254875163,0.723155918876744
"ENSG00000186866",1296.79684029328,0.0772117394707924,0.0520859691294598,0.0437567037739525,0.152032715773356
"ENSG00000186868",826.097231867294,0.425495659263051,0.0734634537139935,2.54369077448279e-11,8.64634152627882e-10
"ENSG00000186871",2639.5460887202,-0.237870821292337,0.0483999493251764,4.41414835579824e-08,9.52750753930557e-07
"ENSG00000186889",176.554398885787,-0.00987399638604692,0.0759263947165587,0.802100164709219,0.914568113293565
"ENSG00000186891",21.0175410156153,-0.00667977005045978,0.114683829613333,0.820274237776436,NA
"ENSG00000186897",75.6829506183008,0.0540395920746457,0.108187277488961,0.203375282930167,0.426396933839406
"ENSG00000186907",957.953941320776,0.0876342136198674,0.0590674902435408,0.0333201987018894,0.125240468615641
"ENSG00000186908",1502.99373384212,0.0906605727001862,0.0578562953664223,0.0264619807053189,0.105270179652792
"ENSG00000186918",2833.59560789047,-0.021500033922565,0.0363616237624317,0.484914070133634,0.711156205509911
"ENSG00000186919",21.1088079565309,-0.0250502566102144,0.119693690867413,0.428598747611881,NA
"ENSG00000186951",652.838582912832,0.187204732717042,0.0869273292918475,0.00124704261390213,0.00929645944807154
"ENSG00000186952",20.3088789575126,-0.0293421126706402,0.121122307830762,0.367407271069665,NA
"ENSG00000186973",9.15275336884342,0.00135378738763177,0.125765750818593,0.95534343832228,NA
"ENSG00000186976",9.60288739720765,0.010994617344583,0.125012006998574,0.6702877758604,NA
"ENSG00000186994",135.968910470863,0.0286379073311035,0.0827465290498716,0.480410293471675,0.708093813400429
"ENSG00000186998",41.8561289071927,0.00393888965881741,0.101656996761631,0.908450193600876,0.96466850333448
"ENSG00000187017",71.9178355627956,0.0041852523275364,0.0903155808722995,0.911172521682415,0.965648141131032
"ENSG00000187024",1202.2688152824,-0.0528572846270801,0.0495497828432657,0.151659945087547,0.354589654206219
"ENSG00000187051",5563.03084427462,-0.0342564133976354,0.0364530000156462,0.26654406301947,0.50584297777826
"ENSG00000187068",58.4921133984773,0.0541366336230822,0.116554369646629,0.188699016562953,0.406788798672435
"ENSG00000187079",3244.68000769938,-0.0125044673012921,0.0431163888960371,0.713365875025426,0.867216450546425
"ENSG00000187091",392.799356608161,-0.00235964642023811,0.0603584171034894,0.951006468698158,0.982508133015125
"ENSG00000187097",3386.34145786594,0.0941116531087665,0.0414729979722014,0.00504868031199322,0.029333637556149
"ENSG00000187098",659.170052928815,0.0407657090852623,0.058443685106016,0.297837682704232,0.540175519441588
"ENSG00000187109",51367.4947320253,-0.0928049363916716,0.025664199447333,7.3132898014217e-05,0.000815072910300697
"ENSG00000187118",1901.21815189937,0.0165192402628937,0.0492286799162275,0.648311404730656,0.828845092063371
"ENSG00000187122",8.51152698305532,0.0679484025783622,0.202701222355414,0.0401223433627182,NA
"ENSG00000187123",50.2029279077689,0.0147033748937934,0.0972903827298131,0.687531721805809,0.852545863788638
