"gene_id","symbol","log2FoldChange","padj","Sig"
"ENSG00000008283","CYB561",-0.0075609979170811,0.883508535477537,"NS"
"ENSG00000008294","SPAG9",0.0993614497580291,0.0320513604085473,"NS"
"ENSG00000008300","CELSR3",0.062973770779412,0.365366179731994,"NS"
"ENSG00000008311","AASS",0.00942606496920707,0.90496097290735,"NS"
"ENSG00000008323","PLEKHG6",-0.00230817626938659,0.983516896834062,"NS"
"ENSG00000008324","SS18L2",-0.0229408503079818,0.721938995363425,"NS"
"ENSG00000008382","MPND",-0.0347657367809657,0.561410010634176,"NS"
"ENSG00000008394","MGST1",0.0655413593747251,0.0730047211505234,"NS"
"ENSG00000008405","CRY1",-0.0492240464423828,0.30696576878984,"NS"
"ENSG00000008441","NFIX",-0.0224571211143566,0.612696157254044,"NS"
"ENSG00000008513","ST3GAL1",0.248592760144277,1.21563629056861e-14,"NS"
"ENSG00000008710","PKD1",0.011191466824818,0.890614776885116,"NS"
"ENSG00000008735","MAPK8IP2",0.273431693834199,1.83744392861734e-06,"NS"
"ENSG00000008838","MED24",-0.0587249531988652,0.130153253636768,"NS"
"ENSG00000008853","RHOBTB2",-0.165943077091705,6.48759236397432e-05,"NS"
"ENSG00000008869","HEATR5B",0.0304787834346589,0.591316204661487,"NS"
"ENSG00000008952","SEC62",-0.080634962315555,0.0343706203185211,"NS"
"ENSG00000008988","RPS20",-0.0601722701766012,0.203202071048514,"NS"
"ENSG00000009307","CSDE1",-0.0176571266326714,0.666918661741804,"NS"
"ENSG00000009335","UBE3C",0.0463559138170544,0.2256570992505,"NS"
"ENSG00000009413","REV3L",0.034234259846092,0.619962795196259,"NS"
"ENSG00000009694","TENM1",-0.037946681254178,0.598291334655058,"NS"
"ENSG00000009765","IYD",0.0159037649419746,0.853564007742265,"NS"
"ENSG00000009780","FAM76A",0.0264818299774553,0.697398031872291,"NS"
"ENSG00000009830","POMT2",0.0070380413305103,0.931329412037041,"NS"
"ENSG00000009844","VTA1",0.0563543479841194,0.137575763980665,"NS"
"ENSG00000009950","MLXIPL",0.0904371845465353,0.204799736864352,"NS"
"ENSG00000009954","BAZ1B",-0.0774928880122913,0.0210539718243709,"NS"
"ENSG00000010017","RANBP9",0.0929090218184663,0.0156476106462869,"NS"
"ENSG00000010072","SPRTN",-0.0675573949902472,0.162465002749058,"NS"
"ENSG00000010165","METTL13",-0.0406054368612716,0.270288303848432,"NS"
"ENSG00000010219","DYRK4",-0.0467874443544168,0.420088986644124,"NS"
"ENSG00000010244","ZNF207",0.00819390850911863,0.873168766685469,"NS"
"ENSG00000010256","UQCRC1",-0.0954486471118466,0.00150283696312206,"NS"
"ENSG00000010270","STARD3NL",-0.121078472614432,0.000813708468841814,"NS"
"ENSG00000010278","CD9",-0.158431598411671,6.5155746461706e-07,"NS"
"ENSG00000010292","NCAPD2",-0.292814534976358,7.41033522830097e-19,"NS"
"ENSG00000010318","PHF7",0.0339632590817917,0.623583072237809,"NS"
"ENSG00000010319","SEMA3G",0.14917141848761,0.05239601081332,"NS"
"ENSG00000010322","NISCH",0.0774173743480382,0.0902463084297616,"NS"
"ENSG00000010327","STAB1",0.00601063367059834,NA,"NS"
