gene_id,symbol,log2FoldChange,padj,Sig
ENSG00000274333,LINC03104,0.083429847,NA,NS
ENSG00000274349,ZNF658,0.044090739,0.345633438,NS
ENSG00000274363,NA,-0.005397651,NA,NS
ENSG00000274372,NA,0.003753285,NA,NS
ENSG00000274383,NA,0.012937558,NA,NS
ENSG00000274386,TMEM269,0.006608571,NA,NS
ENSG00000274422,NA,-0.006814564,NA,NS
ENSG00000274425,NA,-0.022814434,0.667418286,NS
ENSG00000274460,NA,0.001781207,NA,NS
ENSG00000274512,TBC1D3L,0.028029174,NA,NS
ENSG00000274515,NA,9.58E-05,NA,NS
ENSG00000274523,RCC1L,-0.014702506,0.758612883,NS
ENSG00000274528,NA,0.000569138,NA,NS
ENSG00000274560,NA,-0.001535835,NA,NS
ENSG00000274561,NA,-0.00493669,NA,NS
ENSG00000274588,DGKK,0.00107763,NA,NS
ENSG00000274600,RIMBP3B,-0.020483787,NA,NS
ENSG00000274605,PCCA-DT,-0.084987159,0.064006301,NS
ENSG00000274641,H2BC17,-0.017496331,NA,NS
ENSG00000274653,NA,0.000741968,NA,NS
ENSG00000274667,NA,-0.000129192,NA,NS
ENSG00000274677,NA,-0.008833682,NA,NS
ENSG00000274695,NA,0.004844707,NA,NS
ENSG00000274698,NA,-0.011133944,NA,NS
ENSG00000274750,H3C6,0.021085948,NA,NS
ENSG00000274767,NA,-0.007336595,NA,NS
ENSG00000274798,NA,0.004422475,NA,NS
ENSG00000274810,NPHP3-ACAD11,-0.005734403,NA,NS
ENSG00000274818,NA,-0.00847358,NA,NS
ENSG00000274827,LINC01297,-0.031677562,0.484620194,NS
ENSG00000274840,BALR6,-0.008004107,NA,NS
ENSG00000274847,MAFIP,-0.004936882,NA,NS
ENSG00000274849,NA,-0.005307307,NA,NS
ENSG00000274859,NA,-0.006838036,NA,NS
ENSG00000274904,NA,0.002480982,NA,NS
ENSG00000274917,RNA5-8SN5,-0.017500922,0.310700841,NS
ENSG00000274922,NA,-0.002905045,NA,NS
ENSG00000274925,ZKSCAN2-DT,-0.032031955,NA,NS
ENSG00000274964,NA,-0.003193733,NA,NS
ENSG00000275004,ZNF280B,0.000132892,NA,NS
ENSG00000275023,MLLT6,0.039045612,0.367938762,NS
ENSG00000275052,PPP4R3B,0.052536033,0.204984973,NS
ENSG00000275055,NA,-0.006316941,NA,NS
ENSG00000275066,SYNRG,0.060873581,0.132361711,NS
ENSG00000275074,NUDT18,0.009651874,0.87620165,NS
ENSG00000275091,NA,-0.017405311,NA,NS
ENSG00000275097,NA,-0.025104899,NA,NS
ENSG00000275111,ZNF2,-0.031792522,NA,NS
ENSG00000275113,GAGE2E,-0.169655764,NA,NS
ENSG00000275120,ZSCAN2-AS1,0.005122811,NA,NS
ENSG00000275131,PDE4DIPP2,-0.013027671,NA,NS
ENSG00000275160,RPL7AP45,-0.041712989,NA,NS
ENSG00000275180,NA,0.004535837,NA,NS
ENSG00000275183,LENG9,0.01020333,0.864648794,NS
ENSG00000275185,NA,-0.005279531,NA,NS
ENSG00000275198,LINC02960,-0.002539398,NA,NS
ENSG00000275202,NA,-0.002497975,NA,NS
ENSG00000275215,RNA5-8SN3,-0.017500922,0.310700841,NS
ENSG00000275221,H2AC15,0.019056647,NA,NS
ENSG00000275223,NA,0.013886642,NA,NS
ENSG00000275234,NA,0.029297104,0.542033726,NS
ENSG00000275263,NA,-0.013005027,NA,NS
ENSG00000275297,NA,-0.001382286,NA,NS
ENSG00000275318,NA,0.005381277,NA,NS
ENSG00000275322,NA,-0.013228222,NA,NS
ENSG00000275325,PDCD6IPP1,0.006994928,NA,NS
ENSG00000275329,NA,-0.011950287,NA,NS
ENSG00000275342,PRAG1,-0.137997622,0.004636477,NS
ENSG00000275379,H3C11,-0.004730199,NA,NS
ENSG00000275395,FCGBP,-0.009907746,0.868408226,NS
ENSG00000275400,NA,-0.005339062,NA,NS
ENSG00000275410,HNF1B,0.003048728,NA,NS
ENSG00000275437,NA,0.038689422,NA,NS
ENSG00000275441,NA,-0.107265193,NA,NS
ENSG00000275445,NA,-0.027939383,NA,NS
ENSG00000275454,NA,-0.01570629,NA,NS
ENSG00000275457,NA,-0.057586524,NA,NS
ENSG00000275464,NA,0.004535566,0.946775628,NS
ENSG00000275468,NA,0.007537425,NA,NS
ENSG00000275479,NA,0.018053539,NA,NS
ENSG00000275481,NA,0.004900855,NA,NS
ENSG00000275493,NA,-0.007879159,NA,NS
ENSG00000275494,NA,-0.045304616,NA,NS
ENSG00000275496,NA,-0.002170748,NA,NS
ENSG00000275532,NA,0.002035975,NA,NS
ENSG00000275549,STPG3-AS1,-0.000111102,NA,NS
ENSG00000275552,NA,0.018772504,NA,NS
ENSG00000275563,NA,-0.042308296,0.366938484,NS
ENSG00000275591,XKR5,-0.004215483,NA,NS
ENSG00000275601,NA,-0.005158965,NA,NS
ENSG00000275632,NA,0.006028702,NA,NS
ENSG00000275645,NA,-0.004638962,NA,NS
ENSG00000275665,NA,-0.002871402,NA,NS
ENSG00000275700,AATF,-0.016754216,0.721867871,NS
ENSG00000275709,NA,-0.005836033,NA,NS
ENSG00000275714,H3C1,-0.003045498,NA,NS
ENSG00000275719,NA,-0.003230999,NA,NS
ENSG00000275734,NA,-0.000286517,NA,NS
ENSG00000275740,NA,0.093750239,NA,NS
ENSG00000275757,5_8S_rRNA,-0.017500922,0.310700841,NS
ENSG00000275764,NA,-0.025564148,NA,NS
ENSG00000275765,NA,-0.044028597,0.310700841,NS
ENSG00000275778,NA,-0.011129328,NA,NS
ENSG00000275793,RIMBP3,-0.012477567,NA,NS
ENSG00000275807,NA,0.004986755,NA,NS
ENSG00000275832,ARHGAP23,-0.015317875,NA,NS
ENSG00000275835,TUBGCP5,-0.024519082,0.641092501,NS
ENSG00000275857,NA,0.006736898,NA,NS
ENSG00000275869,NA,-0.003606338,NA,NS
ENSG00000275880,NAXD-AS1,0.007406102,NA,NS
ENSG00000275882,IKBKGP1,-0.015501413,NA,NS
ENSG00000275895,NA,-0.001674801,NA,NS
ENSG00000275902,NA,-0.002950898,NA,NS
ENSG00000275964,NA,-0.020507373,NA,NS
ENSG00000275993,NA,0.033573351,0.498153949,NS
ENSG00000276007,NA,-0.004916907,NA,NS
ENSG00000276023,DUSP14,0.023596126,0.645459876,NS
ENSG00000276043,UHRF1,-0.030543947,0.510056791,NS
ENSG00000276045,ORAI1,-0.03644075,0.437997991,NS
ENSG00000276077,LINC03105,-0.010772478,0.687138073,NS
ENSG00000276089,NA,-0.010248085,NA,NS
ENSG00000276101,NA,-0.001950045,NA,NS
ENSG00000276110,NA,0.015784394,NA,NS
ENSG00000276115,NA,0.00076476,NA,NS
ENSG00000276116,FUT8-AS1,-0.01793062,NA,NS
ENSG00000276131,NA,-0.01529901,0.771194085,NS
ENSG00000276141,WHAMMP3,-0.001721418,NA,NS
ENSG00000276168,RN7SL1,-0.091723852,0.036269545,NS
ENSG00000276180,H4C9,-0.002672318,NA,NS
ENSG00000276216,NA,-0.018580164,NA,NS
ENSG00000276234,TADA2A,-0.057278413,0.208428803,NS
ENSG00000276248,NA,0.007823178,NA,NS
ENSG00000276255,LINC02809,0.009503791,NA,NS
ENSG00000276256,NA,-0.032934346,0.480718557,NS
ENSG00000276272,NA,0.008041211,NA,NS
ENSG00000276293,PIP4K2B,0.03110053,0.475699361,NS
ENSG00000276317,NA,-0.002099749,NA,NS
ENSG00000276334,NA,0.001411571,NA,NS
ENSG00000276345,NA,0.003494472,NA,NS
ENSG00000276368,H2AC14,-0.008034454,NA,NS
ENSG00000276384,NA,-0.009747546,NA,NS
ENSG00000276390,NA,-0.000133848,NA,NS
ENSG00000276399,FLJ36000,0.000537394,NA,NS
ENSG00000276408,NA,-0.014734001,NA,NS
ENSG00000276418,NA,0.02892222,NA,NS
ENSG00000276449,NA,0.003814114,NA,NS
ENSG00000276509,NA,0.002935416,NA,NS
ENSG00000276517,NA,0.005750001,NA,NS
ENSG00000276524,LINC03065,0.00016002,NA,NS
ENSG00000276529,NA,0.00432586,NA,NS
ENSG00000276547,PCDHGB5,0.092738639,0.048690762,NS
ENSG00000276550,HERC2P2,0.000678537,NA,NS
ENSG00000276564,NA,0.007787841,NA,NS
ENSG00000276570,NA,6.46E-05,NA,NS
ENSG00000276644,DACH1,0.002755574,NA,NS
ENSG00000276672,NA,-0.000674553,NA,NS
ENSG00000276698,NA,-0.014295879,NA,NS
ENSG00000276700,RNA5-8SN4,-0.017500922,0.310700841,NS
ENSG00000276727,NA,-0.081511978,NA,NS
ENSG00000276728,NA,-0.020445072,NA,NS
ENSG00000276744,NA,-0.00871209,NA,NS
ENSG00000276791,NA,-0.012246626,NA,NS
ENSG00000276846,NA,-0.00914601,NA,NS
ENSG00000276850,NA,0.004432149,NA,NS
ENSG00000276853,NA,8.08E-05,NA,NS
ENSG00000276855,NA,-0.00636856,NA,NS
ENSG00000276888,NA,-0.055543323,0.234764018,NS
ENSG00000276900,NA,-0.013186961,NA,NS
ENSG00000276903,H2AC16,-0.007706574,NA,NS
ENSG00000276931,NA,-0.004493152,NA,NS
ENSG00000276952,NA,-0.005759232,NA,NS
ENSG00000276957,NA,0.003884878,NA,NS
ENSG00000276966,H4C5,-0.017883942,NA,NS
ENSG00000277007,NA,-0.011511364,NA,NS
ENSG00000277013,SUNO1,0.000512132,0.994317201,NS
ENSG00000277027,RMRP,-1.116800951,NA,NS
ENSG00000277053,GTF2IP1,-0.008650245,0.723436536,NS
ENSG00000277067,NA,0.011695936,NA,NS
ENSG00000277075,H2AC8,-0.014904042,NA,NS
ENSG00000277117,NA,0.000986034,0.988517285,NS
ENSG00000277125,PMS2P14,-0.021638274,NA,NS
ENSG00000277142,LINC00235,-0.038386451,NA,NS
ENSG00000277149,TYW1B,0.025947707,NA,NS
ENSG00000277150,F8A3,0.039272221,0.386760717,NS
ENSG00000277159,NA,-0.005593888,NA,NS
ENSG00000277161,PIGW,0.027929679,0.503976248,NS
ENSG00000277170,NA,-0.007279992,NA,NS
ENSG00000277182,NA,0.012906995,NA,NS
ENSG00000277186,NA,-0.007638715,NA,NS
ENSG00000277196,NA,-0.008619545,NA,NS
ENSG00000277199,LINC01632,0.001297539,NA,NS
ENSG00000277209,RPPH1,-0.042880506,NA,NS
ENSG00000277215,SPANXA2-OT1,-0.0121929,NA,NS
ENSG00000277224,H2BC7,-0.019140011,NA,NS
ENSG00000277232,GTSE1-DT,-0.014074908,NA,NS
ENSG00000277258,PCGF2,0.021772786,0.678848159,NS
ENSG00000277283,RAB35-AS1,-0.012376646,0.832238168,NS
ENSG00000277287,NA,-0.008766568,NA,NS
ENSG00000277324,NA,-0.006030284,NA,NS
ENSG00000277342,NA,0.000309744,NA,NS
ENSG00000277363,SRCIN1,0.026170889,NA,NS
ENSG00000277367,NEK2P1,-0.001908467,NA,NS
ENSG00000277368,NA,0.011332202,NA,NS
ENSG00000277369,NA,-0.013516553,NA,NS
ENSG00000277383,BICRA-AS2,0.000230165,NA,NS
ENSG00000277399,GPR179,0.006168523,NA,NS
ENSG00000277443,MARCKS,-0.099096308,0.012901429,NS
ENSG00000277449,CEBPB-AS1,-0.008564956,NA,NS
ENSG00000277453,NA,0.00792234,NA,NS
ENSG00000277459,NA,-0.012136477,NA,NS
ENSG00000277462,ZNF670,0.013460185,0.819894565,NS
ENSG00000277476,NA,-0.003622866,NA,NS
ENSG00000277496,SLCO4A1-AS2,-0.023238883,NA,NS
ENSG00000277511,NA,-0.001519546,NA,NS
ENSG00000277534,NA,0.001993405,0.974153924,NS
ENSG00000277581,NA,-0.007452986,NA,NS
ENSG00000277586,NEFL,0.034255118,0.478704915,NS
ENSG00000277597,NA,-0.021024141,NA,NS
ENSG00000277602,NA,-0.000860973,NA,NS
ENSG00000277619,NA,-0.01520416,NA,NS
ENSG00000277639,CHD9NB,0.012469664,NA,NS
ENSG00000277693,NA,0.058063225,0.172855485,NS
ENSG00000277701,NA,0.000867716,NA,NS
ENSG00000277715,NA,0.000133262,NA,NS
ENSG00000277718,LINC02255,-0.004898117,NA,NS
ENSG00000277738,NA,-0.004840548,NA,NS
ENSG00000277739,5_8S_rRNA,-0.017500922,0.310700841,NS
ENSG00000277782,NA,0.000736397,NA,NS
ENSG00000277791,PSMB3,-0.099677323,0.007637977,NS
ENSG00000277806,NA,0.006648766,NA,NS
ENSG00000277855,NA,-0.000793889,NA,NS
ENSG00000277879,NA,-0.011854118,NA,NS
ENSG00000277895,NA,-0.005064012,NA,NS
ENSG00000277930,NA,0.01465549,NA,NS
ENSG00000277938,NA,0.019674924,NA,NS
ENSG00000277957,SENP3-EIF4A1,0.049373026,NA,NS
ENSG00000277969,NA,-0.039286083,0.390150605,NS
ENSG00000277972,CISD3,-0.025861204,0.589940148,NS
ENSG00000277978,NA,-0.003870876,NA,NS
ENSG00000277991,NA,0.008611609,NA,NS
ENSG00000277998,NA,0.006589971,NA,NS
ENSG00000278000,NA,0.002300414,NA,NS
ENSG00000278002,NA,0.003784609,NA,NS
ENSG00000278017,NA,-0.000592149,NA,NS
ENSG00000278023,RDM1,-0.042758427,0.359031257,NS
ENSG00000278041,NA,0.016271569,NA,NS
ENSG00000278053,DDX52,-0.007724918,0.8913071,NS
ENSG00000278058,NA,0.006906113,NA,NS
ENSG00000278129,ZNF8,-0.024211999,0.634721151,NS
ENSG00000278133,NA,0.0031085,NA,NS
ENSG00000278175,GLIDR,-0.015015033,0.761857094,NS
ENSG00000278177,NA,-0.017779135,NA,NS
ENSG00000278189,RNA5-8SN1,-0.017500922,0.310700841,NS
ENSG00000278233,RNA5-8SN2,-0.017500922,0.310700841,NS
ENSG00000278238,CKAP2-DT,0.013716916,NA,NS
ENSG00000278249,SCARNA2,-0.02181692,NA,NS
ENSG00000278259,MYO19,0.026739394,0.556691672,NS
ENSG00000278291,NA,0.002081532,0.973169013,NS
ENSG00000278311,GGNBP2,-0.009161047,0.863865153,NS
ENSG00000278318,ZNF229,0.048076294,0.310842644,NS
ENSG00000278338,VWA8-AS1,0.002234596,NA,NS
ENSG00000278341,NA,-0.001519712,NA,NS
ENSG00000278356,NA,-0.001880862,NA,NS
ENSG00000278376,NA,-0.043736626,0.344004561,NS
ENSG00000278383,NA,0.000485192,NA,NS
ENSG00000278384,NA,-0.005663638,NA,NS
ENSG00000278385,NA,-0.029122633,NA,NS
ENSG00000278390,KBTBD6-DT,-0.006502889,NA,NS
ENSG00000278396,NA,-0.006996383,NA,NS
ENSG00000278535,DHRS11,0.011913684,0.843074552,NS
ENSG00000278540,ACACA,0.242022293,9.12E-09,NS
ENSG00000278558,TMEM191B,-0.005375261,NA,NS
ENSG00000278576,NA,-0.017456818,NA,NS
ENSG00000278600,NA,0.020489604,NA,NS
ENSG00000278607,NA,0.012938034,NA,NS
ENSG00000278611,ZNF426-DT,-0.027160942,NA,NS
ENSG00000278615,C11orf98,-0.026265744,0.599437735,NS
ENSG00000278619,MRM1,-0.030004166,0.551701508,NS
ENSG00000278621,THBS1-AS1,0.010511091,NA,NS
ENSG00000278637,H4C1,-0.008730964,NA,NS
ENSG00000278662,GOLGA6L10,-0.012996028,NA,NS
ENSG00000278677,H2AC17,-0.035410326,NA,NS
ENSG00000278704,NA,-0.01505819,NA,NS
ENSG00000278705,H4C2,-0.001848987,NA,NS
ENSG00000278709,NKILA,0.018558022,0.742546457,NS
ENSG00000278713,NA,0.002396824,NA,NS
ENSG00000278730,NA,0.054513058,0.179412678,NS
ENSG00000278743,NA,0.002284866,NA,NS
ENSG00000278768,BACE1-AS,0.045315931,NA,NS
ENSG00000278784,NA,-0.001241137,NA,NS
ENSG00000278817,NA,-0.084105444,0.070877754,NS
ENSG00000278828,H3C10,-0.019189866,0.72783001,NS
ENSG00000278834,NA,-0.049729818,0.29165103,NS
ENSG00000278840,NA,0.000814514,NA,NS
ENSG00000278845,MRPL45,-0.016885931,0.717387623,NS
ENSG00000278848,TP53TG3F,0.004363062,NA,NS
ENSG00000278864,NA,0.026875598,NA,NS
ENSG00000278876,NA,-0.001130225,NA,NS
ENSG00000278899,NA,-0.024900153,NA,NS
ENSG00000278903,NA,-0.018033384,NA,NS
ENSG00000278916,CEP83-DT,0.002721893,NA,NS
ENSG00000278922,NA,0.004691837,NA,NS
ENSG00000278932,NA,-0.024413804,NA,NS
ENSG00000278934,NA,0.001318017,NA,NS
ENSG00000278948,NA,-0.005742455,NA,NS
ENSG00000278950,NA,0.000582338,NA,NS
ENSG00000278952,NA,0.004483295,NA,NS
ENSG00000278963,NA,0.012753453,NA,NS
ENSG00000278965,NA,-0.033199541,NA,NS
ENSG00000278970,HEIH,0.056778444,0.208897873,NS
ENSG00000278985,NA,-0.007749037,NA,NS
ENSG00000278986,NA,0.003644306,NA,NS
ENSG00000278987,NA,0.006006523,NA,NS
ENSG00000278993,NA,-0.030931128,NA,NS
ENSG00000278997,NA,0.041971035,NA,NS
ENSG00000279026,NA,0.009760854,NA,NS
ENSG00000279035,NA,0.01367426,NA,NS
ENSG00000279041,NA,-0.00101345,NA,NS
ENSG00000279044,NA,0.002594179,NA,NS
ENSG00000279058,AGAP14P,0.011152027,NA,NS
ENSG00000279059,NA,0.002392146,NA,NS
ENSG00000279064,NA,-0.000544142,NA,NS
ENSG00000279069,NA,-0.040977206,0.314369897,NS
ENSG00000279070,NA,-0.018908201,NA,NS
ENSG00000279086,NA,-0.003716079,NA,NS
ENSG00000279088,NA,-0.002831416,0.963411206,NS
ENSG00000279089,NA,0.009516381,NA,NS
ENSG00000279092,NA,-0.002527525,NA,NS
ENSG00000279094,LINC01670,-0.002861472,NA,NS
ENSG00000279095,NA,-0.000946628,NA,NS
ENSG00000279108,NA,0.001972969,NA,NS
ENSG00000279117,NA,0.104682441,0.03102298,NS
ENSG00000279133,NA,-0.01375734,NA,NS
ENSG00000279140,NA,-0.060629163,NA,NS
ENSG00000279148,NA,0.002627474,NA,NS
ENSG00000279170,TSTD3,-0.006748698,0.914716693,NS
ENSG00000279186,NA,0.00353888,NA,NS
ENSG00000279192,PWAR5,-0.026423346,NA,NS
ENSG00000279198,NA,0.006455901,NA,NS
ENSG00000279199,NA,-0.007963911,NA,NS
ENSG00000279207,NA,0.03923821,0.412454963,NS
ENSG00000279227,NA,0.000683614,NA,NS
ENSG00000279233,NA,0.009896116,NA,NS
ENSG00000279246,NA,-0.0060695,NA,NS
ENSG00000279253,NA,-0.027164261,NA,NS
ENSG00000279255,NA,0.004910863,NA,NS
ENSG00000279259,NA,-0.001931793,NA,NS
ENSG00000279265,NA,0.008472461,NA,NS
ENSG00000279267,NA,0.004996038,NA,NS
ENSG00000279283,NA,0.00316297,NA,NS
ENSG00000279303,NA,0.00353888,NA,NS
ENSG00000279306,NA,-0.010947612,NA,NS
ENSG00000279307,NDUFAF2P1,-0.007801624,NA,NS
ENSG00000279317,NA,-0.002037527,NA,NS
ENSG00000279329,NA,0.007529901,NA,NS
ENSG00000279337,NA,-0.012045452,NA,NS
ENSG00000279342,NA,-0.002851264,NA,NS
ENSG00000279347,NA,0.003296372,NA,NS
ENSG00000279348,NA,0.053126432,NA,NS
ENSG00000279377,NA,0.008238478,NA,NS
ENSG00000279384,NA,-0.01505183,NA,NS
ENSG00000279392,NA,0.003291803,NA,NS
ENSG00000279406,NA,0.002666537,NA,NS
ENSG00000279407,NA,0.01069212,0.842290626,NS
ENSG00000279423,NA,-0.001556965,NA,NS
ENSG00000279425,NA,0.002008804,NA,NS
ENSG00000279432,NA,-0.019064193,NA,NS
ENSG00000279443,NA,0.011280565,NA,NS
ENSG00000279453,NA,0.000945449,NA,NS
ENSG00000279483,NA,0.000978336,NA,NS
ENSG00000279495,NA,0.000526802,NA,NS
ENSG00000279504,NA,-0.046640353,NA,NS
ENSG00000279511,NA,-0.008876532,NA,NS
ENSG00000279516,FAM230C,0.005113647,NA,NS
ENSG00000279520,NA,0.017778956,NA,NS
ENSG00000279529,NA,-0.001348541,NA,NS
ENSG00000279539,NA,-0.025405702,NA,NS
ENSG00000279549,NA,0.003538813,NA,NS
ENSG00000279558,NA,0.005551121,NA,NS
ENSG00000279561,NA,0.021558784,NA,NS
ENSG00000279569,NA,0.008926509,NA,NS
ENSG00000279571,NA,-0.010767728,NA,NS
ENSG00000279579,LINC01666,-0.028957083,NA,NS
ENSG00000279583,NA,0.003424608,0.957232635,NS
ENSG00000279602,NA,-0.057193708,NA,NS
ENSG00000279605,NA,-0.013655273,NA,NS
ENSG00000279608,NA,0.009042708,NA,NS
ENSG00000279611,NA,0.002662916,NA,NS
ENSG00000279641,NA,0.002232709,NA,NS
ENSG00000279653,NA,-0.006345197,NA,NS
ENSG00000279656,NA,-0.001115694,NA,NS
ENSG00000279689,NA,-0.007953222,NA,NS
ENSG00000279692,NA,-0.039665837,0.406549702,NS
ENSG00000279696,NA,0.006340995,NA,NS
ENSG00000279718,SNX18P12,0.006479737,NA,NS
ENSG00000279720,SOWAHCP2,0.005776051,NA,NS
ENSG00000279722,NA,-0.004991309,NA,NS
ENSG00000279730,KMT5AP1,-0.002781287,NA,NS
ENSG00000279738,NA,0.001104679,NA,NS
ENSG00000279741,NA,0.0162917,NA,NS
ENSG00000279744,NA,0.003012165,NA,NS
ENSG00000279748,NA,-0.017285861,NA,NS
ENSG00000279759,NA,0.010845452,NA,NS
ENSG00000279766,NA,-0.004824224,NA,NS
ENSG00000279789,NA,0.001971711,NA,NS
ENSG00000279792,NA,-0.008959248,NA,NS
ENSG00000279800,BCLAF1P2,0.012480239,NA,NS
ENSG00000279821,NA,-0.004520357,NA,NS
ENSG00000279827,NA,-0.008907773,NA,NS
ENSG00000279852,NA,0.001504498,NA,NS
ENSG00000279853,NA,0.005998558,NA,NS
ENSG00000279861,NA,-0.001213641,NA,NS
ENSG00000279865,NA,0.020365051,NA,NS
ENSG00000279873,LINC01126,-0.003090813,NA,NS
ENSG00000279879,NA,-0.013420044,NA,NS
ENSG00000279901,NA,0.007187347,NA,NS
ENSG00000279908,NA,-0.004750851,NA,NS
ENSG00000279930,NA,-0.048407907,NA,NS
ENSG00000279943,FLJ38576,-0.008136701,NA,NS
ENSG00000279953,NA,0.005096569,NA,NS
ENSG00000279967,NA,0.00353888,NA,NS
ENSG00000279968,CCDC28A-AS1,-0.00508966,NA,NS
ENSG00000279970,NA,-0.009670449,NA,NS
ENSG00000279973,NA,-0.002207008,NA,NS
ENSG00000280002,NA,0.000222978,NA,NS
ENSG00000280007,NA,0.016834132,NA,NS
ENSG00000280010,NA,0.001115772,NA,NS
ENSG00000280018,NA,0.12109967,NA,NS
ENSG00000280027,NA,0.022709372,NA,NS
ENSG00000280032,NA,0.004503781,NA,NS
ENSG00000280033,NA,-0.001753422,NA,NS
ENSG00000280046,NA,0.033508115,0.446182642,NS
ENSG00000280047,NA,0.003369085,NA,NS
ENSG00000280057,NA,0.00495011,NA,NS
ENSG00000280063,NA,0.002268646,NA,NS
ENSG00000280071,NA,-0.013332242,0.80531838,NS
ENSG00000280079,NA,-0.001308921,NA,NS
ENSG00000280088,NA,0.018302275,NA,NS
ENSG00000280099,NA,-0.013875196,NA,NS
ENSG00000280106,NA,-1.65E-05,NA,NS
ENSG00000280119,NA,0.005756576,NA,NS
ENSG00000280120,NA,-0.006675552,NA,NS
ENSG00000280128,NA,0.03625986,NA,NS
ENSG00000280129,NA,-0.009555544,NA,NS
ENSG00000280136,NA,0.00537199,NA,NS
ENSG00000280138,NA,0.025661011,NA,NS
ENSG00000280145,NA,-0.053141625,0.257820984,NS
ENSG00000280149,NA,-0.003435331,NA,NS
ENSG00000280152,NA,-0.001560671,NA,NS
ENSG00000280161,NA,-0.058653855,NA,NS
ENSG00000280165,PCDH20,-0.02019372,0.711942807,NS
ENSG00000280173,NA,0.010567783,NA,NS
ENSG00000280187,NA,-0.02959297,0.558264456,NS
ENSG00000280194,NA,0.002909098,NA,NS
ENSG00000280195,NA,-0.01155999,NA,NS
ENSG00000280206,NA,-0.016655323,NA,NS
ENSG00000280211,NA,0.000103693,NA,NS
ENSG00000280213,UCKL1-AS1,0.01517672,NA,NS
ENSG00000280239,NA,0.000353533,NA,NS
ENSG00000280247,NA,0.00033357,NA,NS
ENSG00000280269,NA,0.006315211,NA,NS
ENSG00000280278,FLJ30679,0.005137566,NA,NS
ENSG00000280287,NA,0.021076799,NA,NS
ENSG00000280303,ERICD,0.000216943,NA,NS
ENSG00000280327,NA,0.002721106,NA,NS
ENSG00000280332,NA,-0.003380171,NA,NS
ENSG00000280347,NA,0.021866738,NA,NS
ENSG00000280351,NA,-0.002806602,NA,NS
ENSG00000280355,NA,0.010175456,NA,NS
ENSG00000280367,NA,0.007594841,NA,NS
ENSG00000280383,NA,-0.000838131,NA,NS
ENSG00000280388,NA,-0.002919511,NA,NS
ENSG00000280401,NA,-0.006228698,NA,NS
ENSG00000280414,NA,-0.026410872,NA,NS
ENSG00000280417,NA,-0.000622601,NA,NS
ENSG00000280426,NA,0.009298817,NA,NS
ENSG00000280432,NA,-0.014748384,NA,NS
ENSG00000280433,NA,-0.029386515,0.541295131,NS
ENSG00000280434,NA,0.0007307,NA,NS
ENSG00000280441,NA,-0.036141506,NA,NS
ENSG00000280537,NA,0.011820247,NA,NS
ENSG00000280571,NA,0.00253938,0.968159844,NS
ENSG00000280594,BTG3-AS1,-0.063156181,NA,NS
ENSG00000280614,NA,-0.136058733,NA,NS
ENSG00000280620,SCAANT1,0.001789519,NA,NS
ENSG00000280649,NA,-0.010571277,NA,NS
ENSG00000280670,CCDC163,-0.032600706,NA,NS
ENSG00000280734,LINC01232,-0.025830061,NA,NS
ENSG00000280739,EIF1B-AS1,-0.025417077,0.58637799,NS
ENSG00000280789,PAGR1,-0.077421008,0.02620608,NS
ENSG00000280798,LINC00294,0.007095362,NA,NS
ENSG00000280800,NA,-0.136058733,NA,NS
ENSG00000280809,LINC00836,0.005016645,NA,NS
ENSG00000280832,GSEC,0.040357405,0.359031257,NS
ENSG00000280881,NA,-0.007822931,NA,NS
ENSG00000280927,CTBP1-AS,9.54E-05,NA,NS
ENSG00000280987,MATR3,0.032229455,0.504030337,NS
ENSG00000280989,LINC00581,-0.004168677,NA,NS
ENSG00000281005,LINC00921,0.019807742,NA,NS
ENSG00000281026,N4BP2L2-IT2,0.011797304,NA,NS
ENSG00000281091,LL0XNC01-250H12.3,0.007673226,NA,NS
ENSG00000281103,TRG-AS1,-0.007531064,NA,NS
ENSG00000281131,SCHLAP1,0.046410615,0.322222257,NS
ENSG00000281181,NA,-0.136058733,NA,NS
ENSG00000281189,GHET1,-0.010196392,NA,NS
ENSG00000281207,SLFNL1-AS1,0.00775249,NA,NS
ENSG00000281344,HELLPAR,0.027579531,NA,NS
ENSG00000281348,NA,-0.007917044,NA,NS
ENSG00000281357,ARRDC3-AS1,0.025913348,NA,NS
ENSG00000281358,RASSF1-AS1,-0.024439726,NA,NS
ENSG00000281376,ABALON,0.000704418,NA,NS
ENSG00000281398,SNHG4,0.053303344,0.237381652,NS
ENSG00000281468,NA,-0.015780004,NA,NS
ENSG00000281501,SEPSECS-AS1,-0.026041362,NA,NS
ENSG00000281566,LINC03077,0.023918798,NA,NS
ENSG00000281571,NA,-0.050749312,NA,NS
ENSG00000281649,EBLN3P,0.037650267,0.424688438,NS
ENSG00000281706,LINC01012,-0.006374593,NA,NS
ENSG00000281731,METTL14-DT,0.000808287,NA,NS
ENSG00000281849,NA,-0.005089386,NA,NS
ENSG00000281903,ASMER1,-0.009894259,NA,NS
ENSG00000281912,LINC01144,-0.008048171,NA,NS
ENSG00000281991,TMEM265,-0.001125531,NA,NS
ENSG00000282033,NA,-0.010293215,NA,NS
ENSG00000282034,NA,-0.014521211,0.80530538,NS
ENSG00000282221,NA,0.006161011,0.923398021,NS
ENSG00000282339,NA,0.00777123,NA,NS
