gene_id,entrezgene_id,external_gene_name,description,transcript_id(s),14340-YK-1,14340-YK-2,14340-YK-3,14340-YK-4,14340-YK-5,14340-YK-6,14340-YK-7,14340-YK-8,14340-YK-9
ENSG00000145979,"51,256,107,080,638",TBC1D7,TBC1 domain family member 7 [Source:HGNC Symbol;Acc:HGNC:21066],"ENST00000343141,ENST00000356436,ENST00000379291,ENST00000379300,ENST00000379307,ENST00000416436,ENST00000420456,ENST00000421203,ENST00000422136,ENST00000428109,ENST00000446018,ENST00000450347,ENST00000452989,ENST00000606214,ENST00000606370,ENST00000606530,ENST00000606541,ENST00000607208,ENST00000607230,ENST00000607532,ENST00000607658",1470,1662,1726,1581,1737,1435,1674,1315,1358
ENSG00000145982,10667,FARS2,"phenylalanyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21062]","ENST00000274680,ENST00000324331,ENST00000445533,ENST00000602691,ENST00000648580",831,850,864,834,925,734,831,742,765
ENSG00000145990,54438,GFOD1,Gfo/Idh/MocA-like oxidoreductase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21096],"ENST00000379278,ENST00000379284,ENST00000379287,ENST00000603223,ENST00000605067,ENST00000612338",702,845,879,822,766,684,746,774,840
ENSG00000145996,54901,CDKAL1,CDK5 regulatory subunit associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:21050],"ENST00000274695,ENST00000378610,ENST00000476517,ENST00000613575",711,821,783,761,820,649,740,707,708
ENSG00000146001,.,PCDHB18P,protocadherin beta 18 pseudogene [Source:HGNC Symbol;Acc:HGNC:14548],ENST00000524813,0,0,0,13.79,0,8.74,5.17,0,0
ENSG00000146005,84249,PSD2,pleckstrin and Sec7 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:19092],"ENST00000274710,ENST00000651792",0,0,1,0,1,2,0,0,0
ENSG00000146006,26045,LRRTM2,leucine rich repeat transmembrane neuronal 2 [Source:HGNC Symbol;Acc:HGNC:19409],"ENST00000274711,ENST00000518785,ENST00000521094,ENST00000523537",1,0,1,0,2,2,2,1,1
ENSG00000146007,153527,ZMAT2,zinc finger matrin-type 2 [Source:HGNC Symbol;Acc:HGNC:26433],"ENST00000274712,ENST00000506644,ENST00000519913",6132.16,6147.14,6425.26,6129.7,6181,5254.23,6087.28,5451.2,5628.15
ENSG00000146013,2676,GFRA3,GDNF family receptor alpha 3 [Source:HGNC Symbol;Acc:HGNC:4245],"ENST00000274721,ENST00000378362,ENST00000714689,ENST00000714690",8,0,2,3,3,1,1,2,2
ENSG00000146021,26249,KLHL3,kelch like family member 3 [Source:HGNC Symbol;Acc:HGNC:6354],"ENST00000309755,ENST00000447439,ENST00000502381,ENST00000504208,ENST00000504496,ENST00000505853,ENST00000506491,ENST00000506873,ENST00000508657,ENST00000509694,ENST00000510529,ENST00000512977,ENST00000514149,ENST00000515334",11,19,9,21,25,17,15,10,8
ENSG00000146038,51473,DCDC2,doublecortin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18141],"ENST00000378450,ENST00000378454,ENST00000436313",0,0,1,4,4,4,2,2,3
ENSG00000146039,10050,SLC17A4,solute carrier family 17 member 4 [Source:HGNC Symbol;Acc:HGNC:10932],"ENST00000377905,ENST00000397076,ENST00000439485",0,0,0,0,0,0,0,1,0
ENSG00000146047,255626,H2BC1,H2B clustered histone 1 [Source:HGNC Symbol;Acc:HGNC:18730],ENST00000274764,0,0,0,0,2,0,0,0,0
ENSG00000146049,353219,KAAG1,kidney associated DCDC2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:21031],ENST00000274766,0,0,0,0,0,0,0,0,0
ENSG00000146054,81786,TRIM7,tripartite motif containing 7 [Source:HGNC Symbol;Acc:HGNC:16278],"ENST00000274773,ENST00000334421,ENST00000393315,ENST00000393319,ENST00000422067,ENST00000504241,ENST00000509199",139,134,126,150,166,133,111,137,133
ENSG00000146063,90933,TRIM41,tripartite motif containing 41 [Source:HGNC Symbol;Acc:HGNC:19013],"ENST00000315073,ENST00000351937,ENST00000503114,ENST00000508930,ENST00000510072,ENST00000514219,ENST00000515223,ENST00000515499,ENST00000515834",4014,4046,4543,4367,4330,3850,4053,3872,3765
ENSG00000146066,192286,HIGD2A,HIG1 hypoxia inducible domain family member 2A [Source:HGNC Symbol;Acc:HGNC:28311],ENST00000274787,8489,8649,9245,8447,9150,7298,8374,7544,7680
ENSG00000146067,54540,FAM193B,family with sequence similarity 193 member B [Source:HGNC Symbol;Acc:HGNC:25524],"ENST00000502403,ENST00000504130,ENST00000505241,ENST00000505569,ENST00000506064,ENST00000506432,ENST00000506879,ENST00000506955,ENST00000507212,ENST00000507587,ENST00000508298,ENST00000510163,ENST00000510429,ENST00000510479,ENST00000513282,ENST00000513502,ENST00000514747,ENST00000515394,ENST00000524677",1082,1169,1201,1365,1213,1184,1117,1149,1119
ENSG00000146070,7941,PLA2G7,phospholipase A2 group VII [Source:HGNC Symbol;Acc:HGNC:9040],"ENST00000274793,ENST00000537365",489,514,588,529,579,501,545,473,506
ENSG00000146072,27242,TNFRSF21,TNF receptor superfamily member 21 [Source:HGNC Symbol;Acc:HGNC:13469],ENST00000296861,1526,1816,1854,1883,1891,1671,1654,1558,1672
ENSG00000146083,22838,RNF44,ring finger protein 44 [Source:HGNC Symbol;Acc:HGNC:19180],"ENST00000274811,ENST00000504160,ENST00000504434,ENST00000506378,ENST00000508478,ENST00000509404,ENST00000513029,ENST00000515051",3797,4116,4137,4227,4087,3532,3814,3803,3754
ENSG00000146085,4594,MMUT,methylmalonyl-CoA mutase [Source:HGNC Symbol;Acc:HGNC:7526],ENST00000274813,2995,3606,3488,3612,3935,3175,3536,3295,3475
ENSG00000146090,255426,RASGEF1C,RasGEF domain family member 1C [Source:HGNC Symbol;Acc:HGNC:27400],"ENST00000361132,ENST00000393371,ENST00000519456,ENST00000519883,ENST00000520209,ENST00000522500,ENST00000615330",8,8,5,11,12,11,9,8,9
ENSG00000146094,79930,DOK3,docking protein 3 [Source:HGNC Symbol;Acc:HGNC:24583],"ENST00000312943,ENST00000357198,ENST00000377112,ENST00000500323,ENST00000501403,ENST00000502380,ENST00000502885,ENST00000506493,ENST00000509310,ENST00000510380,ENST00000510389,ENST00000510898,ENST00000512660",166,139,156,139,120,132,126,152,148
ENSG00000146109,29777,ABT1,activator of basal transcription 1 [Source:HGNC Symbol;Acc:HGNC:17369],ENST00000274849,2112,2302,2309,2103,2273,1793,2225,1886,2033
ENSG00000146112,"170,954,107,987,457",PPP1R18,protein phosphatase 1 regulatory subunit 18 [Source:HGNC Symbol;Acc:HGNC:29413],"ENST00000274853,ENST00000399199,ENST00000467662,ENST00000488324,ENST00000615527,ENST00000615892",203,225,217,248,228,158,217,183,164
ENSG00000146122,23500,DAAM2,dishevelled associated activator of morphogenesis 2 [Source:HGNC Symbol;Acc:HGNC:18143],"ENST00000274867,ENST00000398904,ENST00000405961,ENST00000475489,ENST00000491083,ENST00000494405,ENST00000496787,ENST00000538976,ENST00000631498,ENST00000632657,ENST00000633794",3,5,8,5,4,3,6,1,9
ENSG00000146143,5558,PRIM2,DNA primase subunit 2 [Source:HGNC Symbol;Acc:HGNC:9370],"ENST00000274891,ENST00000370687,ENST00000419977,ENST00000470638,ENST00000490313,ENST00000550475,ENST00000615550,ENST00000671770,ENST00000672107",2981.72,3415.6,3273.99,2922.79,3032.88,2454.85,3095.85,2876,3018.97
ENSG00000146147,"90,523,101,927,189",MLIP,muscular LMNA interacting protein [Source:HGNC Symbol;Acc:HGNC:21355],"ENST00000274897,ENST00000370876,ENST00000370877,ENST00000431554,ENST00000441845,ENST00000447836,ENST00000460844,ENST00000502396,ENST00000503951,ENST00000505762,ENST00000509997,ENST00000511369,ENST00000511678,ENST00000511744,ENST00000514433,ENST00000514921",0,0,0,0,0,0,0,0,0
ENSG00000146151,54511,HMGCLL1,3-hydroxy-3-methylglutaryl-CoA lyase like 1 [Source:HGNC Symbol;Acc:HGNC:21359],"ENST00000274901,ENST00000308161,ENST00000370850,ENST00000370852,ENST00000398661,ENST00000428842,ENST00000507223,ENST00000508459,ENST00000515546",1,0,0,0,2,0,0,1,0
ENSG00000146166,51557,LGSN,"lengsin, lens protein with glutamine synthetase domain [Source:HGNC Symbol;Acc:HGNC:21016]","ENST00000370657,ENST00000370658,ENST00000485906,ENST00000622415",5,1,0,1,1,1,0,0,3
ENSG00000146192,221472,FGD2,"FYVE, RhoGEF and PH domain containing 2 [Source:HGNC Symbol;Acc:HGNC:3664]","ENST00000274963,ENST00000373535,ENST00000459781,ENST00000464083,ENST00000470273,ENST00000487920,ENST00000487975,ENST00000489356,ENST00000493635,ENST00000494343,ENST00000497659,ENST00000718346,ENST00000718347",1,1,2,1,4,2,5,3,2
ENSG00000146197,222663,SCUBE3,"signal peptide, CUB domain and EGF like domain containing 3 [Source:HGNC Symbol;Acc:HGNC:13655]",ENST00000274938,10,16,13,22,16,8,13,10,16
ENSG00000146205,50636,ANO7,anoctamin 7 [Source:HGNC Symbol;Acc:HGNC:31677],"ENST00000274979,ENST00000402430,ENST00000402530,ENST00000451047,ENST00000459928,ENST00000471606,ENST00000475532,ENST00000481071,ENST00000487192,ENST00000674324",187,258,242,279,230,212,255,249,234
ENSG00000146215,401262,CRIP3,cysteine rich protein 3 [Source:HGNC Symbol;Acc:HGNC:17751],"ENST00000274990,ENST00000372569,ENST00000416431,ENST00000451294,ENST00000477866,ENST00000485819,ENST00000487744",0,0,0,0,0,0,0,0,0
ENSG00000146216,84630,TTBK1,tau tubulin kinase 1 [Source:HGNC Symbol;Acc:HGNC:19140],"ENST00000259750,ENST00000304139,ENST00000703836",2,2,0,3,6,7,3,6,4
ENSG00000146221,202500,TCTE1,t-complex-associated-testis-expressed 1 [Source:HGNC Symbol;Acc:HGNC:11693],"ENST00000371504,ENST00000371505",1,1,4,4,1,0,4,1,8
ENSG00000146223,285855,RPL7L1,ribosomal protein L7 like 1 [Source:HGNC Symbol;Acc:HGNC:21370],"ENST00000304734,ENST00000397415,ENST00000459829,ENST00000462348,ENST00000483998,ENST00000487619,ENST00000492836,ENST00000493763,ENST00000497417,ENST00000602561",22809.77,24829.01,25537.12,26081.94,25383.9,22234.53,25028.73,23894.24,23949.97
ENSG00000146232,4794,NFKBIE,NFKB inhibitor epsilon [Source:HGNC Symbol;Acc:HGNC:7799],"ENST00000275015,ENST00000443607,ENST00000477930,ENST00000619360",324,309,398,317,366,276,287,282,292
ENSG00000146233,51302,CYP39A1,cytochrome P450 family 39 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:17449],"ENST00000275016,ENST00000476076,ENST00000480804,ENST00000489657,ENST00000619708",461,555,531,451,527,421,453,399,450
ENSG00000146242,7162,TPBG,trophoblast glycoprotein [Source:HGNC Symbol;Acc:HGNC:12004],"ENST00000369750,ENST00000535040,ENST00000543496",47,60,47,62,59,57,48,44,43
ENSG00000146243,134728,IRAK1BP1,interleukin 1 receptor associated kinase 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17368],"ENST00000369940,ENST00000606868,ENST00000606929,ENST00000607739",0,0,0,0,0,0,0,0,0
ENSG00000146247,55023,PHIP,pleckstrin homology domain interacting protein [Source:HGNC Symbol;Acc:HGNC:15673],"ENST00000275034,ENST00000479165,ENST00000700012,ENST00000700013,ENST00000700114,ENST00000700115,ENST00000700116,ENST00000700117,ENST00000700118,ENST00000700119,ENST00000700120,ENST00000700121,ENST00000700170,ENST00000700171,ENST00000700172",6825,8326,8557,8536,7754,6665,8017,7958,7861
ENSG00000146250,167681,PRSS35,serine protease 35 [Source:HGNC Symbol;Acc:HGNC:21387],ENST00000369700,0,0,0,0,0,0,0,0,0
ENSG00000146263,253714,MMS22L,"MMS22 like, DNA repair protein [Source:HGNC Symbol;Acc:HGNC:21475]","ENST00000275053,ENST00000369251,ENST00000482634,ENST00000484170,ENST00000496119,ENST00000506256,ENST00000508820,ENST00000508976,ENST00000509383,ENST00000510018,ENST00000511335,ENST00000514790,ENST00000683635",1907,2192,2381,2184,2019,1843,2154,2052,2151
ENSG00000146267,84553,FAXC,"failed axon connections homolog, metaxin like GST domain containing [Source:HGNC Symbol;Acc:HGNC:20742]","ENST00000389677,ENST00000461803,ENST00000480148,ENST00000538471",579,629,577,576,626,520,624,559,586
ENSG00000146276,2569,GABRR1,gamma-aminobutyric acid type A receptor subunit rho1 [Source:HGNC Symbol;Acc:HGNC:4090],"ENST00000369451,ENST00000435811,ENST00000454853,ENST00000457434,ENST00000481493",1,2,1,3,1,0,0,0,0
ENSG00000146278,10957,PNRC1,proline rich nuclear receptor coactivator 1 [Source:HGNC Symbol;Acc:HGNC:17278],"ENST00000336032,ENST00000354922,ENST00000369472",942,1004,1114,1079,1161,935,1040,895,938
ENSG00000146281,135293,PM20D2,peptidase M20 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21408],ENST00000275072,8,9,4,4,6,4,2,5,3
ENSG00000146282,57038,RARS2,"arginyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21406]","ENST00000369536,ENST00000451155,ENST00000493269,ENST00000497828,ENST00000684790,ENST00000685069,ENST00000685219,ENST00000685336,ENST00000685376,ENST00000685408,ENST00000685701,ENST00000685881,ENST00000686142,ENST00000686154,ENST00000686196,ENST00000686284,ENST00000686371,ENST00000686407,ENST00000686857,ENST00000686988,ENST00000687078,ENST00000687090,ENST00000687437,ENST00000687579,ENST00000687586,ENST00000687729,ENST00000687909,ENST00000688106,ENST00000688391,ENST00000688532,ENST00000688808,ENST00000688842,ENST00000689174,ENST00000689206,ENST00000689561,ENST00000689594,ENST00000689952,ENST00000690205,ENST00000690555,ENST00000690622,ENST00000690705,ENST00000690884,ENST00000691205,ENST00000691238,ENST00000691259,ENST00000691533,ENST00000691634,ENST00000691725,ENST00000691815,ENST00000692270,ENST00000692394,ENST00000692684,ENST00000692843,ENST00000692934,ENST00000693327,ENST00000693431,ENST00000693524,ENST00000693605",1500,1714,1678,1715,1770,1559,1586,1474,1531
ENSG00000146285,256380,SCML4,Scm polycomb group protein like 4 [Source:HGNC Symbol;Acc:HGNC:21397],"ENST00000369020,ENST00000369022,ENST00000369025,ENST00000426221,ENST00000440927,ENST00000459992,ENST00000463507,ENST00000473515,ENST00000476798,ENST00000479803",0,0,0,0,0,0,0,0,0
ENSG00000146350,221322,TBC1D32,TBC1 domain family member 32 [Source:HGNC Symbol;Acc:HGNC:21485],"ENST00000275159,ENST00000368464,ENST00000398197,ENST00000398212,ENST00000422369,ENST00000464622,ENST00000509492,ENST00000519972,ENST00000523345",284,361,346,422,335,296,332,294,291
ENSG00000146352,134829,CLVS2,clavesin 2 [Source:HGNC Symbol;Acc:HGNC:23046],"ENST00000275162,ENST00000368438",0,0,2,0,0,0,0,1,0
ENSG00000146360,2830,GPR6,G protein-coupled receptor 6 [Source:HGNC Symbol;Acc:HGNC:4515],"ENST00000275169,ENST00000414000",0,0,0,0,0,0,0,0,0
ENSG00000146373,154214,RNF217,ring finger protein 217 [Source:HGNC Symbol;Acc:HGNC:21487],"ENST00000359704,ENST00000368414,ENST00000368415,ENST00000431104,ENST00000432158,ENST00000454842,ENST00000519565,ENST00000519799,ENST00000519971,ENST00000521654,ENST00000560949",98,92,112,104,118,97,116,100,97
ENSG00000146374,84870,RSPO3,R-spondin 3 [Source:HGNC Symbol;Acc:HGNC:20866],"ENST00000356698,ENST00000368317,ENST00000485757",0,0,0,0,0,0,0,0,0
ENSG00000146376,93663,ARHGAP18,Rho GTPase activating protein 18 [Source:HGNC Symbol;Acc:HGNC:21035],"ENST00000368149,ENST00000463225,ENST00000483367",569,747,773,834,785,705,741,706,730
ENSG00000146378,9287,TAAR2,trace amine associated receptor 2 [Source:HGNC Symbol;Acc:HGNC:4514],"ENST00000275191,ENST00000367931",0,0,0,0,0,0,0,0,0
ENSG00000146383,319100,TAAR6,trace amine associated receptor 6 [Source:HGNC Symbol;Acc:HGNC:20978],ENST00000275198,0,0,0,0,0,0,0,0,0
ENSG00000146385,83551,TAAR8,trace amine associated receptor 8 [Source:HGNC Symbol;Acc:HGNC:14964],ENST00000275200,0,0,0,0,0,0,0,0,0
ENSG00000146386,58527,ABRACL,ABRA C-terminal like [Source:HGNC Symbol;Acc:HGNC:21230],"ENST00000367660,ENST00000461027",1516,1446,1600,1623,1808,1435,1579,1464,1528
ENSG00000146399,134864,TAAR1,trace amine associated receptor 1 [Source:HGNC Symbol;Acc:HGNC:17734],ENST00000275216,0,0,0,0,0,0,0,0,0
ENSG00000146409,116843,SLC18B1,solute carrier family 18 member B1 [Source:HGNC Symbol;Acc:HGNC:21573],"ENST00000275227,ENST00000367918,ENST00000460518,ENST00000647932,ENST00000650136,ENST00000650278,ENST00000650298",346,351,390,404,421,362,380,338,337
ENSG00000146410,113115,MTFR2,mitochondrial fission regulator 2 [Source:HGNC Symbol;Acc:HGNC:21115],"ENST00000367784,ENST00000418509,ENST00000420702,ENST00000445767,ENST00000451457,ENST00000527338,ENST00000532958",919,945,1003,853,860,761,967,805,907
ENSG00000146411,154091,SLC2A12,solute carrier family 2 member 12 [Source:HGNC Symbol;Acc:HGNC:18067],ENST00000275230,220,258,260,349,347,344,275,255,302
ENSG00000146414,257218,SHPRH,SNF2 histone linker PHD RING helicase [Source:HGNC Symbol;Acc:HGNC:19336],"ENST00000275233,ENST00000367505,ENST00000417762,ENST00000433355,ENST00000438092,ENST00000519632,ENST00000520752,ENST00000521977,ENST00000523276,ENST00000629427",954,1201,1280,1420,1207,1142,1226,1160,1158
ENSG00000146416,51390,AIG1,androgen induced 1 [Source:HGNC Symbol;Acc:HGNC:21607],"ENST00000275235,ENST00000357847,ENST00000367596,ENST00000367601,ENST00000447498,ENST00000458219,ENST00000470265,ENST00000494282,ENST00000629020,ENST00000646199",3270,3452,3562,3663,3774,3202,3496,3187,3232
ENSG00000146425,6993,DYNLT1,dynein light chain Tctex-type 1 [Source:HGNC Symbol;Acc:HGNC:11697],"ENST00000367085,ENST00000367088,ENST00000367089",3484,3445,3684,3585,3905,3246,3405,3105,3050
ENSG00000146426,26230,TIAM2,TIAM Rac1 associated GEF 2 [Source:HGNC Symbol;Acc:HGNC:11806],"ENST00000275246,ENST00000360366,ENST00000431620,ENST00000449545,ENST00000456877,ENST00000460692,ENST00000461783,ENST00000462408,ENST00000528391,ENST00000528535,ENST00000529824,ENST00000535064,ENST00000535231,ENST00000535583,ENST00000537845,ENST00000538270,ENST00000539296,ENST00000543712,ENST00000546145,ENST00000682666",62.75,51.1,58.12,88.33,81.51,48.13,49.41,50.98,44.73
ENSG00000146433,57583,TMEM181,transmembrane protein 181 [Source:HGNC Symbol;Acc:HGNC:20958],"ENST00000367090,ENST00000684151,ENST00000714113,ENST00000714114,ENST00000714115,ENST00000714116,ENST00000714117,ENST00000714118,ENST00000714119,ENST00000714120,ENST00000714121,ENST00000714122,ENST00000714124,ENST00000714125,ENST00000714194,ENST00000714203,ENST00000714212,ENST00000714225,ENST00000714226,ENST00000714227",2311,2756,2993,3708,3567,3108,2978,2865,2900
ENSG00000146453,154197,PNLDC1,PARN like ribonuclease domain containing exonuclease 1 [Source:HGNC Symbol;Acc:HGNC:21185],"ENST00000275275,ENST00000392167,ENST00000609334,ENST00000609658,ENST00000610041,ENST00000610048,ENST00000610273",6,4,1,3,4,4,3,7,1
ENSG00000146457,9589,WTAP,WT1 associated protein [Source:HGNC Symbol;Acc:HGNC:16846],"ENST00000337387,ENST00000358372,ENST00000462110,ENST00000494513,ENST00000614346,ENST00000621533,ENST00000631126,ENST00000650096",11703.83,12286.73,12848.53,12538.88,12365.04,10774.72,12335.08,11339.42,11649.72
ENSG00000146463,9202,ZMYM4,zinc finger MYM-type containing 4 [Source:HGNC Symbol;Acc:HGNC:13055],"ENST00000314607,ENST00000441447,ENST00000457946,ENST00000470175,ENST00000482131,ENST00000492456",5041,6245,6193,6373,6241,5387,6239,5774,6051
ENSG00000146469,7432,VIP,vasoactive intestinal peptide [Source:HGNC Symbol;Acc:HGNC:12693],"ENST00000367243,ENST00000367244,ENST00000431366",0,0,0,0,0,0,0,0,0
ENSG00000146476,79624,ARMT1,acidic residue methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17872],"ENST00000367294,ENST00000483931,ENST00000494826,ENST00000545879",2391,2640,2624,2680,2647,2243,2686,2455,2546
ENSG00000146477,6581,SLC22A3,solute carrier family 22 member 3 [Source:HGNC Symbol;Acc:HGNC:10967],ENST00000275300,529,642,598,729,726,597,612,606,581
ENSG00000146530,221806,VWDE,von Willebrand factor D and EGF domains [Source:HGNC Symbol;Acc:HGNC:21897],"ENST00000275358,ENST00000326715,ENST00000452576,ENST00000485526,ENST00000521169,ENST00000644150,ENST00000649524",363,387,442,469,415,430,403,385,380
ENSG00000146535,2768,GNA12,G protein subunit alpha 12 [Source:HGNC Symbol;Acc:HGNC:4380],"ENST00000275364,ENST00000407653,ENST00000407904,ENST00000447791,ENST00000471281,ENST00000485329,ENST00000491117,ENST00000496740,ENST00000715274,ENST00000715275,ENST00000715276",6400,7117,7389,6982,7101,5984,6815,6427,6547
ENSG00000146540,84310,C7orf50,chromosome 7 open reading frame 50 [Source:HGNC Symbol;Acc:HGNC:22421],"ENST00000357429,ENST00000397098,ENST00000397100,ENST00000412051,ENST00000444428,ENST00000465681,ENST00000488073,ENST00000491163",10347,10408,11288,10001,10362,8527,9813,8721,9233
ENSG00000146555,221935,SDK1,sidekick cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:19307],"ENST00000389531,ENST00000404826,ENST00000426596,ENST00000466611,ENST00000467827,ENST00000476701,ENST00000478527,ENST00000481856,ENST00000484011",869,998,1050,640,680,602,857,795,855
ENSG00000146556,.,WASH2P,"WASP family homolog 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:33145]",ENST00000453662,7.58,0,0,0,0,17.5,0,25.08,0
ENSG00000146574,221960,CCZ1B,"CCZ1 homolog B, vacuolar protein trafficking and biogenesis associated [Source:HGNC Symbol;Acc:HGNC:21717]","ENST00000316731,ENST00000411858,ENST00000429267,ENST00000462378,ENST00000464543,ENST00000467004,ENST00000468078,ENST00000472464,ENST00000481830,ENST00000485620,ENST00000486840,ENST00000490178,ENST00000496187,ENST00000597208,ENST00000626257",6540.18,6853.86,6990.98,6598.47,7167.61,5923.33,6781.75,6092.25,6237.17
