"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000007541",2349.80845748886,-0.0182884612530206,0.033576668173022,0.442070955306003,0.729621312556956
"ENSG00000007545",1842.13659327651,0.0209187970360083,0.0362743933469777,0.391278828627484,0.688034948419082
"ENSG00000007866",1006.12032030944,0.00473203716066112,0.0405586990882534,0.84533103325754,0.94238596151569
"ENSG00000007923",8732.83909027818,0.00382012569598947,0.0247269201773767,0.851393923781247,0.944670685639335
"ENSG00000007944",860.422021802995,0.0243669682574893,0.0480554749704038,0.339946732744908,0.644644562580073
"ENSG00000007952",14.4455629971327,0.0118025319617383,0.082799554946277,0.366989747309646,NA
"ENSG00000007968",1708.28435339093,0.0355321099322213,0.0397861261439822,0.166486138843182,0.446383289957302
"ENSG00000008018",16837.4605551841,-0.0242536139905808,0.029654779749968,0.28538096806035,0.594127786446785
"ENSG00000008083",1859.31306577067,0.023015702635336,0.0383692781016838,0.353446409524195,0.656042626891471
"ENSG00000008086",326.091911230499,-0.0081355057134098,0.0496914291538146,0.733549099790891,0.894824090388296
"ENSG00000008128",1264.2080343305,-0.00835283684056814,0.0383816329073716,0.730523613709854,0.893787416755166
"ENSG00000008130",8378.48528433744,-0.0452148106183795,0.025985850030208,0.0337266057081833,0.17902306515957
"ENSG00000008256",2351.41267464525,-0.0790408090693352,0.0453292879312375,0.00744035286150935,0.0639733556936737
"ENSG00000008277",1001.97158671995,-0.0375048551638609,0.0463493495974583,0.161196754194652,0.439948206790113
"ENSG00000008282",9930.72767389184,0.0226241279879618,0.0275889401534591,0.300318592808622,0.608511219634763
"ENSG00000008283",14692.4261463007,0.00294802723167036,0.02272956618946,0.878357409811397,0.956037759245303
"ENSG00000008294",4269.81614099977,-0.0088567623155845,0.0336318609408742,0.707933800518349,0.881216075835341
"ENSG00000008300",268.55124468559,0.0021042711792392,0.0521817287127054,0.927954486968293,0.977206594841157
"ENSG00000008311",1336.57001864635,-0.0162415987900683,0.037850546999506,0.506554169104516,0.767545495403273
"ENSG00000008323",113.190100319779,-0.00865586128841756,0.0611245017863013,0.687304249999627,0.872624505889579
"ENSG00000008324",2038.76926975012,0.0208426185740415,0.0370243395621925,0.395283365811868,0.69255233205588
"ENSG00000008382",1530.03774109898,-0.0570345519132886,0.0470192323617745,0.0455550715369852,0.215436497571983
"ENSG00000008394",17379.7777948751,-0.0322883272391422,0.0279476362181217,0.143952970685768,0.416096922002016
"ENSG00000008405",2420.01609044256,0.0607606040321626,0.0392332463126015,0.0231818393036747,0.140085424635832
"ENSG00000008441",38725.9727964247,-0.0100611348297775,0.0249716656422704,0.623999016679689,0.839111431856698
"ENSG00000008513",49922.0893588406,-0.12022719230958,0.0342351829030049,7.90560776575558e-06,0.000236776219317518
"ENSG00000008710",3423.00477517663,-0.0189942467072892,0.0405855114613639,0.44422364170834,0.730659198484213
"ENSG00000008735",1186.05693538344,-0.15131182445068,0.0629689974653972,0.000292775873332274,0.00505125172764971
"ENSG00000008838",5797.7847069195,0.0182982719527907,0.027899083211844,0.404376666474537,0.69942047912879
"ENSG00000008853",2765.66881448063,0.0797467187968952,0.0404616459076853,0.00431900573161257,0.0431077591886179
"ENSG00000008869",2232.50920803183,0.0268184184729656,0.0351882817459732,0.271426195723933,0.578503586101057
"ENSG00000008952",10086.1681107571,0.027940904607272,0.0295506705367176,0.218577770427158,0.514705251527357
"ENSG00000008988",48325.1720843366,-0.0112341829237013,0.0327920370899773,0.632435749542861,0.843870607322576
"ENSG00000009307",67320.090153146,0.0420927129876423,0.023329284174003,0.0336375964878474,0.178623003247511
"ENSG00000009335",16316.8015891315,0.0395828581728861,0.0275712044937144,0.0721017616495684,0.282546797866386
"ENSG00000009413",1317.31842681452,0.0145373449497619,0.045763811143276,0.555188932725508,0.799118658045442
"ENSG00000009694",463.772532671819,0.0373131534240513,0.0627292518552306,0.168791531596837,0.44971009283023
"ENSG00000009765",212.520667308017,0.0173221223127149,0.058332864925234,0.463640611137702,0.741556582351493
"ENSG00000009780",877.982127050298,0.000866664027275453,0.0397732587529172,0.971434748769709,0.992799180539253
"ENSG00000009830",1318.91947764233,0.00599697966982162,0.0365052776562172,0.803046642035766,0.925206385488154
"ENSG00000009844",18153.0184659419,-0.0180326963008169,0.0271058162064796,0.403689267957545,0.698785322393132
"ENSG00000009950",77.1326760626237,-0.0730104273777681,0.12342099574833,0.0188318476427389,NA
