Notebook,Vessel,Temperature,Treatment,Plate,Row,Column,Electrophile,Electrophile SMILES,Electrophile Conc (M),Nucleophile,Nucleophile SMILES,Nucleophile Conc (M),Product,Product SMILES,Catalyst1,Catalyst1 SMILES,Catalyst1 Conc (M),Ligand1,Ligand1 SMILES,Ligand1 Conc (M),Ligand2,Ligand2 SMILES,Ligand2 Conc (M),Catalyst2,Catalyst2 SMILES,Catalyst2 Conc (M),BaseAcid,BaseAcid SMILES,BaseAcid Conc (M),ReductantOxidant,ReductantOxidant SMILES,ReductantOxidant Conc (M),Additive1,Additive1 SMILES,Additive1 Conc (M),Additive2,Additive2 SMILES,Additive2 Conc (M),Solvent1,Solvent1 percentage,Solvent2,Solvent2 percentage,Analytical Method,index_waters,t3-eic(+)[m+h]_product1 areaabs,ms tic(+)_product1 areaabs,t2-eic(+)[m+h]_n3 areaabs,ms tic(+)_n3 areaabs,t2-eic(+)[m+h]_n4 areaabs,ms tic(+)_n4 areaabs,t2-eic(+)[m+h]_product1 areaabs,t3-eic(+)[m+h]_n3 areaabs,t3-eic(+)[m+h]_n4 areaabs,nu/100000,prod/100000,prod/(nu+prod)*100,inhibition %,third score (inhibition/prod conv),inhibition % in 5-fold dilution
yk-1536-4-make-product,1536,80,,1536,A,21,"E102_3-CHLORO-2,2-DIMETHYLPROPIONIC ACID, 97%",CC(C)(CCl)C(=O)O,0.2,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,0.1,,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCC(C)(C)CCl)C1CC2,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A21,420182.0702,431863.2617,,,,,0,,,19.95,4.3,17.8,-67.7,-3.8,0
yk-1536-4-make-product,1536,80,,1536,A,22,E227_3-methylbut-2-enoic acid,CC(=CC(=O)O)C,0.2,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,0.1,,CC(C)=CCNC[C@]1(C)CCC[C@]2(C)c3cc(O)c(C(C)C)cc3CCC12,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A22,258804.5059,323859.1452,,,,,0,,,1.54,3.2,67.8,-57.8,-0.85,0
yk-1536-4-make-product,1536,80,,1536,A,23,E321_Blank1,O=CO,0.2,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,0.1,MainProduct[15],CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A23,0,1125786.829,,,,,1096842.419,,,0,11.3,100,0,0,0
yk-1536-4-make-product,1536,80,,1536,A,24,E353_Blank33,O=CO,0.2,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,0.1,MainProduct[16],CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A24,0,0,,,,,0,,,0,0,0,0,0,0
yk-1536-4-make-product,1536,80,,1536,A,25,"E1_2-BIBENZYLCARBOXYLIC ACID, 97%",C1=CC=C(C=C1)CCC2=CC=CC=C2C(=O)O,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,CC(C)C1=CC2=CCC3[C@](C)(CNCc4ccccc4CCc4ccccc4)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A25,2358086.935,2098159.994,588334.2735,787830.774,0,0,0,0,0,7.9,21,72.6,-82.2,-1.1,0
yk-1536-4-make-product,1536,80,,1536,A,26,"E53_N-4-BOC-N-1-CBZ-2-PIPERAZINE CARBOXYLIC ACID, 97%",CC(C)(C)OC(=O)N1CCN(C(C1)C(=O)O)C(=O)OCC2=CC=CC=C2,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,CC(C)C1=CC2=CCC3[C@](C)(CNCC4CN(C(=O)OC(C)(C)C)CCN4C(=O)OCc4ccccc4)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A26,1708168.03,1453515.207,1408453.458,2805919.966,0,0,0,0,0,28.1,14.5,34.1,16.6,0.5,0
yk-1536-4-make-product,1536,80,,1536,A,27,"E96_4-BUTYLBENZOIC ACID, 97%",CCCCC1=CC=C(C=C1)C(=O)O,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,CCCCc1ccc(CNC[C@]2(C)CCC[C@]3(C)C4CCC(C(C)C)=CC4=CCC23)cc1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A27,2095845.374,2722462.858,82915.81665,645365.4447,0,0,0,0,0,6.5,27.2,80.7,0.9,0,0
yk-1536-4-make-product,1536,80,,1536,A,28,E142_4-cyclohexylbenzoic acid,C1CCC(CC1)C2=CC=C(C=C2)C(=O)O,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,CC(C)C1=CC2=CCC3[C@](C)(CNCc4ccc(C5CCCCC5)cc4)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A28,608154.962,398818.2936,62960.57403,166740.7065,0,0,0,0,0,1.7,4,70.1,-25.3,-0.4,0
yk-1536-4-make-product,1536,80,,1536,A,29,E181_9H-fluorene-9-carboxylic acid,C1=CC=C2C(=C1)C(C3=CC=CC=C32)C(=O)O,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,CC(C)C1=CC2=CCC3[C@](C)(CNCC4c5ccccc5-c5ccccc54)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A29,28211.02227,193014.8613,667671.0443,918440.5949,0,0,0,0,0,9.2,1.9,17.3,-20.7,-1.2,0
yk-1536-4-make-product,1536,80,,1536,A,30,E223_(2S)-2-(6-methoxynaphthalen-2-yl)propanoic acid,CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,COc1ccc2cc(C(C)CNC[C@]3(C)CCC[C@]4(C)C5CCC(C(C)C)=CC5=CCC34)ccc2c1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A30,2793761.603,2829671.115,44533.7502,241917.4667,0,0,0,0,0,2.4,28.3,92.2,-1.6,0,0
yk-1536-4-make-product,1536,80,,1536,A,31,E279_10-Undecenoic Acid,C=CCCCCCCCCC(=O)O,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,C=CCCCCCCCCCNC[C@]1(C)CCC[C@]2(C)C3CCC(C(C)C)=CC3=CCC12,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A31,1537.09448,0,858068.3595,883118.8392,0,0,0,0,0,8.8,0,0,-33.2,0,0
yk-1536-4-make-product,1536,80,,1536,A,32,"E3_4-HYDROXYBENZOIC ACID, 99%",C1=CC(=CC=C1C(=O)O)O,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,MainProduct[25],CC(C)C1=CC2=CCC3[C@](C)(CNCc4ccc(O)cc4)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A32,23484.20251,0,1111882.326,1142052.33,0,0,396794.1077,0,0,11.4,0,0,-22,0,0
yk-1536-4-make-product,1536,80,,1536,A,33,"E102_3-CHLORO-2,2-DIMETHYLPROPIONIC ACID, 97%",CC(C)(CCl)C(=O)O,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,CC(C)C1=CC2=CCC3[C@](C)(CNCC(C)(C)CCl)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A33,46285.10355,172312.1708,330991.6047,359909.8643,0,0,0,0,0,3.6,1.7,32.4,-15.9,-0.5,0
yk-1536-4-make-product,1536,80,,1536,A,34,E227_3-methylbut-2-enoic acid,CC(=CC(=O)O)C,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,CC(C)=CCNC[C@]1(C)CCC[C@]2(C)C3CCC(C(C)C)=CC3=CCC12,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A34,175105.2656,181695.7873,69668.13646,98395.48948,0,0,0,0,0,1,1.8,64.5,-23.9,-0.4,0
yk-1536-4-make-product,1536,80,,1536,A,35,E321_Blank1,O=CO,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,MainProduct[28],CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A35,0,653944.0184,0,0,0,0,648985.7902,0,0,0,6.5,100,0,0,0
yk-1536-4-make-product,1536,80,,1536,A,36,E353_Blank33,O=CO,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,MainProduct[29],CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yk-1536-4-make-product,1536,80,,1536,A,37,"E1_2-BIBENZYLCARBOXYLIC ACID, 97%",C1=CC=C(C=C1)CCC2=CC=CC=C2C(=O)O,0.2,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,0.1,,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4ccccc4CCc4ccccc4)c(C(C)C)cc3CCC12,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A37,277140.8904,692981.125,0,0,1698214.091,1672762.74,0,0,0,16.7,6.9,29.3,-27.9,-1,0
yk-1536-4-make-product,1536,80,,1536,A,38,"E53_N-4-BOC-N-1-CBZ-2-PIPERAZINE CARBOXYLIC ACID, 97%",CC(C)(C)OC(=O)N1CCN(C(C1)C(=O)O)C(=O)OCC2=CC=CC=C2,0.2,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,0.1,,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCC4CN(C(=O)OC(C)(C)C)CCN4C(=O)OCc4ccccc4)c(C(C)C)cc3CCC12,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A38,2998.83457,0,0,0,212442.9046,134443.4955,6027.35554,0,0,1.3,0,0,-46,0,0
yk-1536-4-make-product,1536,80,,1536,A,39,"E96_4-BUTYLBENZOIC ACID, 97%",CCCCC1=CC=C(C=C1)C(=O)O,0.2,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,0.1,,CCCCc1ccc(CNc2cc3c(cc2C(C)C)CCC2[C@](C)(CNCC)CCC[C@]32C)cc1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A39,365476.4326,912385.6474,0,0,2193844.126,1838767.308,586839.2448,0,0,18.4,9.1,33.1,-31.8,-1,0
yk-1536-4-make-product,1536,80,,1536,A,40,E142_4-cyclohexylbenzoic acid,C1CCC(CC1)C2=CC=C(C=C2)C(=O)O,0.2,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,0.1,,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4ccc(C5CCCCC5)cc4)c(C(C)C)cc3CCC12,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A40,66539.60503,81965.19595,0,0,1075534.404,1040877.767,42518.69983,0,0,10.4,0.8,7.3,-46.5,-6.4,0
yk-1536-4-make-product,1536,80,,1536,A,41,E181_9H-fluorene-9-carboxylic acid,C1=CC=C2C(=C1)C(C3=CC=CC=C32)C(=O)O,0.2,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,0.1,,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCC4c5ccccc5-c5ccccc54)c(C(C)C)cc3CCC12,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A41,42238.31075,1390057.67,0,0,1563227.904,1434618.532,0,0,0,14.3,13.9,49.3,-51.4,-1,0
yk-1536-4-make-product,1536,80,,1536,A,42,E223_(2S)-2-(6-methoxynaphthalen-2-yl)propanoic acid,CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,0.2,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,0.1,,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCC(C)c4ccc5cc(OC)ccc5c4)c(C(C)C)cc3CCC12,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A42,439742.8888,2366019.11,0,0,707295.4189,624423.5349,0,0,0,6.2,23.7,79.2,-24.6,-0.3,0
yk-1536-4-make-product,1536,80,,1536,A,43,E279_10-Undecenoic Acid,C=CCCCCCCCCC(=O)O,0.2,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,0.1,,C=CCCCCCCCCCNc1cc2c(cc1C(C)C)CCC1[C@](C)(CNCC)CCC[C@]21C,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A43,0,0,0,0,396556.3405,334391.2008,0,0,0,3.3,0,0,-46.5,0,0
yk-1536-4-make-product,1536,80,,1536,A,44,"E3_4-HYDROXYBENZOIC ACID, 99%",C1=CC(=CC=C1C(=O)O)O,0.2,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,0.1,,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4ccc(O)cc4)c(C(C)C)cc3CCC12,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A44,0,0,0,0,231676.7862,185657.3568,0,0,0,1.9,0,0,-22.1,0,0
yk-1536-4-make-product,1536,80,,1536,A,45,"E102_3-CHLORO-2,2-DIMETHYLPROPIONIC ACID, 97%",CC(C)(CCl)C(=O)O,0.2,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,0.1,,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCC(C)(C)CCl)c(C(C)C)cc3CCC12,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A45,5665.08928,0,0,0,1538929.325,1568777.783,0,0,0,15.7,0,0,-26.5,0,0
yk-1536-4-make-product,1536,80,,1536,A,46,E227_3-methylbut-2-enoic acid,CC(=CC(=O)O)C,0.2,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,0.1,,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCC=C(C)C)c(C(C)C)cc3CCC12,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A46,20191.23645,0,0,0,202550.577,156520.552,0,0,0,1.6,0,0,-43.7,0,0
yk-1536-4-make-product,1536,80,,1536,A,47,E321_Blank1,O=CO,0.2,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,0.1,MainProduct[41],CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,A47,0,540608.1368,0,0,0,0,544965.109,0,0,0,5.4,100,0,0,0
